,SRX10470966,SRX10470967,SRX10470968,SRX10470969,SRX10470970,SRX10470971,SRX10470972,SRX10470973,SRX10470974,SRX10470975,SRX10470976,SRX10470977,SRX10470978,SRX10470979,SRX10470980,SRX10470981,SRX10470982,SRX10470983,SRX10470984,SRX10470985,SRX10470986,SRX10470987,SRX10470988,SRX10470989,SRX10470990,SRX10470991,SRX10470992,SRX10470993,SRX10470994,SRX10470995,SRX10470996,SRX10470997,SRX10470998,SRX10470999,SRX10471000,SRX10471001,SRX10471002,SRX10471003,SRX10471004,SRX10471005,SRX10471006,SRX10471007,SRX10471008,SRX10471009,SRX10471010,SRX10471011,SRX10471012,SRX10471013,SRX10471014,SRX10471015,SRX10471016,SRX10471017,SRX10471018,SRX10471019
5668,0,0,0,0,0,0,0,0,0,0,0.999325778467116,0,0.937273526698761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12182576823647,0,0,0,0,0,0,0,0,0,1.07013972156618,0,0,0,0,0,0,0,0
5669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5671,0,0,0,0.978530736118733,0,0.899995498938728,0,0,0,0,0,0,0,0,0,0,1.11610378782857,0.951316857058008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972523513890737,0,0,0,0,0,0,0,0,0,0,0,0
5672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47506723578603,0,0
5675,3.61323718030533,2.62961994081761,1.04306885611018,0,0,2.69998649681618,0,5.11204725690373,1.82054558648481,0.902166122317409,0,0,1.87454705339752,0,0,1.08142862941642,0,0,0,0,3.37619554051675,0,1.08216648605602,2.45604826477893,0,0,0,3.45408167558339,0,1.05463621574846,0,0,1.92215773959633,0,0,1.12182576823647,0,1.57144713460744,0,0,0,0,0,1.87066413159492,0,0,0,0,0,0,0,0,1.09678960865664,0
5676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07703276613234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813187062204528,0,0,0,0,0,0
5678,0,0,0,0,0,0,0,0,0,0,0.999325778467116,0,0,0,0,0,0,0,0,0,0.844048885129189,0,0,0,0,1.77316352118316,4.63622333979119,1.1513605585278,0,0,0,1.43407603414644,0,0,0,1.12182576823647,0,0.785723567303718,0,0,0.943096182561662,0,0,0,0,0,0,0,0,1.9551004481122,0,0,1.09678960865664,0
568,0.903309295076332,0,2.08613771222035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844048885129189,0,1.08216648605602,0,0,0,0,0,0,0,0,0,0,0,0,1.12182576823647,0,0,0.832811761267273,0,0,0,1.22564079061044,0.93533206579746,3.12418501333915,0,0,0,0,0,0.929302732550708,0,0,0
5680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25385901189721,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08142862941642,0,0,0,0.958710443694007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972523513890737,0,0,0,0,0,0,0.796968882581562,0.651700149370734,0,0,0,0
5688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,0,0,0,0,0,0,0,0,0,0.902166122317409,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22802413238947,1.08340074459836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5691,0,0,0,0,0,0.899995498938728,0.907096792539785,0,0,0,0,0,0,0,0,0,0,1.90263371411602,0,0,0,0,0,0,1.08340074459836,0,0,1.1513605585278,0,0,1.07703276613234,1.43407603414644,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07013972156618,0,0,0,0,0,0,0,0
5696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02239568179542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,76.7812900814882,82.3947581456184,110.565298747679,77.3039281533799,45.5360133938356,78.2996084076693,39.0051620792107,52.142882020418,109.232735189089,77.5862865192972,184.875269016416,38.4548816648372,44.0518557548418,59.3333942208148,73.6732572384053,36.7685734001583,39.063632574,35.1987237111463,39.8734315900215,21.0916297612681,51.4869819928805,40.1976069076697,88.7376518565938,87.1897133996522,45.5028312731311,47.8754150719455,94.5789561317403,47.2057828996397,45.2590729993195,54.8410832189202,46.3124089436906,65.9674975707362,71.119836365064,45.8813929109536,39.5761694313965,56.0912884118237,37.7780441279049,53.4292025766528,40.8077763020964,82.7546947852161,25.4635969291649,24.3130878472684,71.0871658554057,57.9905880794425,115.594845493549,46.016008027346,57.6844513114258,104.08794396218,65.3514483716881,40.4054092609855,58.5460721506946,56.0525549598691,41.6780051289524,89.050148123098
5703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91742088738801,0,0,0,0,0,1.77316352118316,0,1.1513605585278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09678960865664,0.908674980847939
5709,0,0,0,0,0,0,0,0,0,0.902166122317409,0,1.32603040223577,0,0,0,0,1.11610378782857,0,0,0,0,1.03070786942743,0,1.22802413238947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943096182561662,0,0,0,0,1.07013972156618,1.64812718032645,0,0,0,0,1.47506723578603,1.09678960865664,0
5711,0,0,0,0.978530736118733,0,0,0,0,0,0,0,0,0,0,0,0,2.23220757565714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785723567303718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5717,0,0,0,0,0,0,0,1.02240945138075,0,0,0,0,1.87454705339752,0,0,0,0,1.90263371411602,1.02239568179542,0,0,0,0,0,0,0,1.85448933591648,0,0,0,0,0,0.961078869798163,0.819310587695601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85860546510142,0,0,0
5718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65974528177475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,10.839711540916,10.5184797632704,10.4306885611018,11.7423688334248,9.53079350103536,8.99995498938728,9.07096792539785,19.4257795762342,6.37190955269683,9.02166122317409,1.99865155693423,19.2274408324186,2.81182058009628,9.68708477074527,8.79680683443645,6.48857177649852,2.23220757565714,12.3671191417541,11.2463524997496,15.3393670991041,6.75239108103351,5.15353934713713,11.9038313466162,2.45604826477893,6.50040446759016,7.09265408473266,0,9.21088446822238,1.88579470830498,12.6556345889816,1.07703276613234,0,5.76647321878898,6.5544847015648,11.8728508294189,1.12182576823647,4.87458633908451,7.07151210573346,4.16405880633637,0,6.60167327793163,2.91757054167221,2.45128158122089,2.80599619739238,4.68627752000872,5.35069860783092,6.59250872130581,2.43956118661358,3.18787553032625,7.16870164307807,5.57581639530425,0,7.67752726059649,10.9040997701753
5723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5727,0,0,0,0,0,0,0,0,0,0,0,0,0.937273526698761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5730,0,0,1.04306885611018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5732,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63265678902947,0,4.32571451766568,0,0,0,0,0.844048885129189,0,0,0,0,0,0,0,0,0,1.07703276613234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95013447157206,0,0
5735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,0,0.876539980272536,2.08613771222035,0,0,0.899995498938728,1.81419358507957,1.02240945138075,0,0.902166122317409,0,32.4877448547763,0,1.21088559634316,0,0,2.23220757565714,15.2210697129281,7.15676977256795,2.87613133108202,11.8166843918086,0,6.49299891633613,0,0,2.65974528177475,0,8.05952390969458,0.942897354152491,0,1.07703276613234,0,0,0,0,0,0,0.785723567303718,0,0,11.3171541907399,0.972523513890737,0,0,3.12418501333915,0,0,0,0.796968882581562,0.651700149370734,0.929302732550708,1.47506723578603,0,0
5740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02239568179542,0,0.844048885129189,0,0,0,0,0,0.927244667958238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958710443694007,0,0,2.16433297211204,0,0,0,0,0,0,1.05463621574846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813187062204528,0,0,0,0,0,0
5759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927244667958238,0,0,0,0,0,0,2.4579317630868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5763,0,0,0,0,0,0,0,0,0.910272793242405,0,0.999325778467116,0,0,0,0,0,0,0,0,0,0,1.03070786942743,0,0,0,0,1.85448933591648,0,0.942897354152491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56209250666957,0,0,0,0,0,0,0,0,0
5766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824063590163226,0,0,0,0.929302732550708,0,0,0
5771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972523513890737,2.45128158122089,0,0,0,0,0,0,0,0,0,0,0
580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05463621574846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5804,0,1.75307996054507,0,0,0,0,0,0,0,0,0,0,0.937273526698761,0,1.09960085430456,0,0,0,0,0,0,0,0,1.22802413238947,0,0,0,0,0,0,0,2.86815206829288,0,0,0,0,0,0.785723567303718,0,0,0,0,0,0,0,0,1.64812718032645,0,0.796968882581562,0,0,0,0,0
5807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09960085430456,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88579470830498,1.05463621574846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56209250666957,0,0,0,0,0,0,0,0,0
5808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5811,0,0,0,0,0,0.899995498938728,0,0,0,0.902166122317409,0,0.663015201117883,0,0,1.09960085430456,0,0,0.951316857058008,0,0.958710443694007,0,0,0,0,1.08340074459836,0,0,0,0,0,3.23109829839702,1.43407603414644,0,0,0,1.12182576823647,0,0.785723567303718,0,0,0.943096182561662,0,1.22564079061044,0,0,0,0,1.62637412440906,0,0.651700149370734,0,0,0,0.908674980847939
5812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5814,0,1.75307996054507,5.21534428055088,4.89265368059366,0,0,1.81419358507957,0,0.910272793242405,0.902166122317409,12.9912351200725,5.30412160894306,3.74909410679505,3.63265678902947,5.49800427152278,3.24428588824926,1.11610378782857,0,4.08958272718169,1.91742088738801,2.53214665538757,0,1.08216648605602,2.45604826477893,2.16680148919672,2.65974528177475,3.70897867183295,4.60544223411119,1.88579470830498,4.21854486299386,2.15406553226468,10.0385322390251,1.92215773959633,0.819310587695601,0,1.12182576823647,2.43729316954225,1.57144713460744,3.33124704506909,2.50771802379443,3.77238473024665,2.91757054167221,0,7.48265652637968,6.2483700266783,0,4.94438154097936,1.62637412440906,3.18787553032625,1.9551004481122,1.85860546510142,0,2.19357921731328,5.45204988508763
5815,1.80661859015266,4.38269990136268,8.34455084888141,9.78530736118733,6.35386233402358,7.19996399150982,0,1.02240945138075,0,2.70649836695223,0,4.64110640782518,1.87454705339752,0,2.19920170860911,0,0,0.951316857058008,0,3.83484177477603,0.844048885129189,2.06141573885485,0,3.6840723971684,0,2.65974528177475,4.63622333979119,6.90816335116678,0.942897354152491,4.21854486299386,0,0,2.88323660939449,5.7351741138692,5.93642541470947,0,0,6.28578853842975,0.832811761267273,0,0.943096182561662,0.972523513890737,0,0.93533206579746,3.12418501333915,0,0.824063590163226,0,0,0.651700149370734,0.929302732550708,2.95013447157206,0,0.908674980847939
5816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43729316954225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5818,0,0,0,0,0,0,0,0,0,0,1.99865155693423,0,1.87454705339752,0,3.29880256291367,0,0,0.951316857058008,0,2.87613133108202,0,0,0,2.45604826477893,0,0,0,0,0,0,0,0,0,0,0,2.24365153647295,0,0,0,0,1.88619236512332,0,0,0.93533206579746,3.12418501333915,2.14027944313237,0,2.43956118661358,0,0,0,0,0,2.72602494254382
582,0,0,0,0.978530736118733,0,0,0,1.02240945138075,0,0,0,0,0,0,0,0,0,0,1.02239568179542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844048885129189,0,0,0,1.08340074459836,0,0,0,0.942897354152491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56209250666957,0,0,0,0.796968882581562,0,0,0,0,0
5835,0,1.75307996054507,1.04306885611018,0,0,6.2999684925711,0,0,4.55136396621202,0,1.99865155693423,0,0,4.84354238537263,0,0,0,0,0,0,0.844048885129189,0,0,0,0,0.886581760591582,0,0,0,0,0,0,1.92215773959633,0,0.989404235784912,0,0,0.785723567303718,0,0,0.943096182561662,0,0,0,1.56209250666957,0,0,0,0,0,0,0,0,0
5836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785723567303718,0.832811761267273,0,0.943096182561662,0,0,0,0,1.07013972156618,0,0,0,0,0,0,0,0
5840,0,2.62961994081761,1.04306885611018,0,0,2.69998649681618,0,0,0,0,4.99662889233558,0.663015201117883,1.87454705339752,0,2.19920170860911,0,2.23220757565714,0,1.02239568179542,0,0,1.03070786942743,1.08216648605602,0,0,1.77316352118316,0,0,0,0,0,1.43407603414644,0,0,0,0,0,0,0.832811761267273,0,1.88619236512332,0,0,1.87066413159492,0,0,0.824063590163226,0.813187062204528,0,0,0,1.47506723578603,1.09678960865664,0.908674980847939
5841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92215773959633,0,0,0,1.21864658477113,0,0,0,0,0,0,0,0,0,0,0,0,0.651700149370734,0,0,0,0
5842,0,0,0,0.978530736118733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942897354152491,1.05463621574846,0,0,0,2.4579317630868,0,0,0,0,0,0,0,0.972523513890737,0,0,0,0,0.824063590163226,0,0.796968882581562,0.651700149370734,0,0,0,0
5843,124.656682720534,92.0366979286163,100.134610186577,35.2271065002744,42.3590822268238,83.6995814013017,57.1470979300064,82.8151655618404,43.6930940756354,73.9776220300276,17.9878640124081,35.8028208603657,29.9927528543604,29.0612543122358,61.5776478410551,67.048575023818,14.5093492417714,36.1500405682043,33.7390574992489,71.9032832770505,47.2667375672346,83.4873374236216,20.5611632350644,42.9808446336313,42.252629039336,45.2156697901707,25.0356060348724,28.7840139631949,49.973559770082,73.8245351023925,14.0014259597204,12.906684307318,111.485148896587,104.052444637341,23.7457016588379,8.97460614589179,56.0577428994718,33.0003898267562,40.8077763020964,27.5848982617387,45.2686167629598,22.368040819487,18.3846118591566,26.1892978423289,56.2353302401047,74.9097805096329,52.7400697704465,71.5604614739984,64.5544794891065,21.5061049292342,34.3842011043762,7.37533617893014,14.2582649125363,38.1643491956134
5846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16285725883284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22564079061044,0,0,0,0,0,0,0,0,0,0,0
585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5850,0,0,0,0,0,0,0,0,0.910272793242405,0.902166122317409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886581760591582,0,0,0,0,0,1.43407603414644,0,0,0,0,0,0,0,0,0,0,0,0.93533206579746,1.56209250666957,0,0,0,0,0,0,0,0,0
5852,0,0,0,0,0,0,0,0,0,0,0,0,0.937273526698761,0,0,0,0,0,0,0,1.68809777025838,0,0,0,0,0,0,0,0,1.05463621574846,0,0,0,0,0,0,0,0,0,0,0.943096182561662,0,0,0,0,0,0,0,0.796968882581562,0,0,0,0,0
5855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5856,0,0,0,0,0,0,0.907096792539785,0,0,0,1.99865155693423,0,0.937273526698761,0,0,0,0,0,0,0,0,0,0,0,7.58380521218852,0,0.927244667958238,2.30272111705559,0,0,0,2.86815206829288,0,0,0.989404235784912,0,0,0,0.832811761267273,0,1.88619236512332,0,0,0,0,0,1.64812718032645,0.813187062204528,0.796968882581562,0,0,0,1.09678960865664,0.908674980847939
5858,0,0,0,0,0,0,0,1.02240945138075,0,0,0.999325778467116,0,0,0,1.09960085430456,0,0,0.951316857058008,0,0,0,1.03070786942743,0,0,0,0.886581760591582,0,0,0,0,1.07703276613234,0,0.961078869798163,0,0,2.24365153647295,0,0,3.33124704506909,0,0.943096182561662,0,0,0,0,1.07013972156618,0.824063590163226,0,1.59393776516312,1.30340029874147,0,2.95013447157206,0,0
586,0.903309295076332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05463621574846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09678960865664,0
5860,1.80661859015266,4.38269990136268,10.4306885611018,2.9355922083562,1.0589770556706,8.09995949044855,4.53548396269892,4.08963780552298,5.46163675945443,18.0433224463482,1.99865155693423,3.9780912067073,5.62364116019257,4.84354238537263,15.3944119602638,2.16285725883284,6.69662272697142,1.90263371411602,2.04479136359084,2.87613133108202,12.6607332769378,5.15353934713713,4.32866594422409,8.59616892672627,4.33360297839344,3.54632704236633,5.56346800774943,2.30272111705559,11.3147682498299,8.43708972598772,7.53922936292637,0,1.92215773959633,6.5544847015648,7.91523388627929,4.48730307294589,6.09323292385563,3.14289426921487,1.66562352253455,25.0771802379443,11.3171541907399,14.5878527083611,2.45128158122089,0.93533206579746,3.12418501333915,5.35069860783092,2.47219077048968,7.31868355984075,0.796968882581562,4.56190104559514,0.929302732550708,7.37533617893014,2.19357921731328,3.63469992339175
5861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22802413238947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5867,0,0.876539980272536,0,0,0,0,0,1.02240945138075,0,0.902166122317409,0,0,0,0,0,0,1.11610378782857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943096182561662,0,0,0,0,0,0,0,0,0,0,0,0,0
