,SRX9033799,SRX9033800,SRX9033801,SRX9033802,SRX9033803,SRX9033804,SRX9033805,SRX9033806,SRX9033807,SRX9033808,SRX9033809,SRX9033810,SRX9033811,SRX9033812,SRX9033813,SRX9033814,SRX9033815,SRX9033816,SRX9033817,SRX9033818,SRX9033819,SRX9033820,SRX9033821,SRX9033822,SRX9033823,SRX9033824,SRX9033825,SRX9033826,SRX9033827,SRX9033828,SRX9033829,SRX9033830,SRX9033831,SRX9033832,SRX9033833,SRX9033834,SRX9033835,SRX9033836,SRX9033837,SRX9033838,SRX9033839,SRX9033840,SRX9033841,SRX9033842,SRX9033843,SRX9033844,SRX9033845,SRX9033846,SRX9033847,SRX9033848,SRX9033849,SRX9033850,SRX9033851,SRX9033852,SRX9033853,SRX9033854,SRX9033855,SRX9033856,SRX9033857,SRX9033858,SRX9033859,SRX9033860,SRX9033861,SRX9033862,SRX9033863,SRX9033864,SRX9033865,SRX9033866,SRX9033867,SRX9033868,SRX9033869,SRX9033870,SRX9033871,SRX9033872,SRX9033873,SRX9033874,SRX9033875,SRX9033876,SRX9033877,SRX9033878,SRX9033879,SRX9033880,SRX9033881,SRX9033882,SRX9033883,SRX9033884,SRX9033885,SRX9033886,SRX9033887,SRX9033888,SRX9033889,SRX9033890,SRX9033891,SRX9033892,SRX9033893,SRX9033894,SRX9033895,SRX9033896,SRX9033897,SRX9033898,SRX9033899,SRX9033900,SRX9033901,SRX9033902,SRX9033903,SRX9033904,SRX9033905,SRX9033906,SRX9033907,SRX9033908,SRX9033909,SRX9033910,SRX9033911,SRX9033912,SRX9033913,SRX9033914,SRX9033915,SRX9033916,SRX9033917,SRX9033918,SRX9033919,SRX9033920,SRX9033921,SRX9033922,SRX9033923,SRX9033924
5380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932835262711884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09899000354393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5387,0,0,0,0,0,0,6.81430554555114,0,2.67779942870084,0,7.55651406615807,0,0,0,1.18967251390334,0,0,8.88973228157541,0,0,0,0,0,0,0,2.19798000708785,3.51015226353195,1.1904416477102,5.60214759669043,0.826576481801377,0,0,5.00983525663908,10.7562522030877,0,0,0,0,2.67632046921878,0,0,2.96958641106219,0,0,5.27660625979745,0,0,2.96468476290974,0,0,2.06963111904137,0,7.46268210169507,7.05242464682304,3.38083179634451,4.76097911126144,0,0,0,0.67196567504211,2.47912172765996,2.36581068098657,0,0,4.45468044337823,0,0,3.92389352203548,0,0,1.56514331645978,0,2.69615040703996,0,2.40426396794396,3.62290840598719,0,0,0,0,1.95141741914142,1.95409113077534,0,2.52196822162527,0,7.35179546323125,3.09338153044475,2.47364611637511,0,0.78648476246834,2.11881317896429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40276437409695,0,1.00570372892501,5.23487356851516,0,1.33450663550687,0,0,3.92242121296082,0,2.54571812712673,5.03719649071297,0,3.90944941124257,2.02611225259411,0,0,0,3.67160019659654,0,0
5388,0,0,1.18399749111202,0,1.23681601019869,0,0,0,0,0,0,0,0,0,0,0,0,0.808157480143219,0,0,1.07039805293965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15276275135871,0,0,0,0,0,0,0,1.17540410780384,0,0,0,0,0,0,0,0,1.26247811588035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977363012729598,0,0.965815175217348,0,0,0,0,0,0,0,0,0,0,0,0.917951566214907,0,0,0,0,0,0,0,0,0,2.9383347998804,0,0,0
5397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5404,0,0,0,0,0,0,0.681430554555114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14694244497329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48234238145487,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57720712065771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61301177737929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5410,1.488510796572,2.40255418163221,1.18399749111202,1.50180774906301,0,0,3.40715277277557,1.13400527668052,0,0.794034111406501,2.51883802205269,0,0.676549659919862,0,0,2.39710433729342,0,0.808157480143219,0,3.18661919130056,1.07039805293965,0,0,1.14694244497329,0,0,1.75507613176598,1.1904416477102,0,0,0,1.17990206462647,0.83497254277318,0.977841109371605,0,1.25539681453729,0,0,0,1.07026089246801,0,0.98986213702073,0,2.15458016160532,0,3.45828825407614,0,0,0,0,0,0,0.932835262711884,0,1.12694393211484,0,1.25876644045096,3.65791973961344,0.744751423851478,0,2.47912172765996,0,0,0,1.78187217735129,0,0,0.784778704407097,0.732885774561849,0,0.782571658229889,2.13510119165068,0.898716802346654,0.930678384627865,0,0,0,0,0,3.25207913889704,1.95141741914142,0.977045565387671,0,0,5.78858072904903,2.45059848774375,0,0,0,0.78648476246834,0,0,0,0,0,0,0.801788490410875,2.0197779501368,3.90945205091839,0,0.965815175217348,0.822964555806904,0,5.21295209903502,0,0,1.57996362701224,1.00570372892501,0.654359196064395,0.816902058083653,0.667253317753434,0,0,0,0.712460299437057,0,0,0,0,0,2.08444184460786,2.31645163698844,0,0,1.43270864563835,0
5415,0,0,0,0,0,0,0,0,0,0,0,0,0.676549659919862,0,0,0,0,0,0,0,2.1407961058793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52589484399364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43406726718788,0,0,0,0,0,0,0,0,0,0,1.44817385000745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731583947922689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946525435070072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96307758819319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5427,0.744255398286,0,0,0,0,0,0,2.26801055336104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14694244497329,0,0,0,0,0,0,0,1.17990206462647,0,0,0.541916216511082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67196567504211,0,0,0,0,0,0.973724651913981,0,0,0,0,0,0.711700397216895,0.898716802346654,0,0,0,0,0,0,0,0.97570870957071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654359196064395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27179598032198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5429,2.977021593144,0,1.18399749111202,3.00361549812601,0,0.847982027743931,2.04429166366534,1.13400527668052,0.892599809566946,3.176136445626,5.66738554961855,4.60262475407865,4.05929795951917,1.98637215037832,0,4.19493259026349,4.59946048025633,0,2.19020774003671,1.06220639710019,0,0,0,1.14694244497329,0,0,0,0,0,1.65315296360275,1.29899605384648,1.17990206462647,0,0,1.08383243302216,0,0,0,0,2.14052178493602,0,0,0,2.15458016160532,1.31915156494936,0,1.09488090063949,0,0,0,0.689877039680456,0,1.86567052542377,0,3.38083179634451,1.78536716672304,0,5.85267158338151,2.23425427155444,2.01589702512633,0,3.94301780164428,0,2.19640619664066,0,0,0,3.13911481762839,3.66442887280924,0,0,6.40530357495205,0,0,0,0,0,3.22602355475859,0,2.16805275926469,0,0.977045565387671,0,0,1.65388020829972,3.67589773161563,2.32003614783356,4.12274352729185,0,3.14593904987336,0.706271059654763,0,0,0,0,0,1.60357698082175,3.36629658356133,1.9547260254592,0,0,0.822964555806904,0,0,0,2.40276437409695,1.57996362701224,0,1.30871839212879,0.816902058083653,0,4.33585327106258,0,0,0.712460299437057,0.848572709042242,1.43919899734656,0,0,0,0,0,0,1.46864007863862,0,0
543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731583947922689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33972115995097,0,0,1.31455774182755,0.801788490410875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5437,0,1.2012770908161,0,0,0,0,0,0,0,0,0,0.920524950815731,0,0,0,0,0,0,0.730069246678903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15276275135871,0,0,1.29860056798844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784778704407097,0,0,0,0.711700397216895,0,0.930678384627865,0,0,0,0,0,0,0,0,0,0,0.826940104149862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965815175217348,0,0,0,1.09778266423649,0,0,0,0,0,0,0,0,0,0,0.848572709042242,0,0,0,1.01305612629705,0,0,0,0,0,1.88400455633575
5438,0,0,0,0,1.23681601019869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719599498673281,0,0,0,0,0,0,0,0,0
5439,0,1.2012770908161,0,0,0,3.39192811097572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744751423851478,0,0,0,0,0,0,0,0,0,0,0,0,1.42340079443379,0,0,0,0,0,0,3.88342318923741,0,0,0,0,0,0,0,0,0,0,0.78648476246834,0,0,0,0,0,1.31455774182755,0,0,0,0,0.965815175217348,0,0,0.86882534983917,0,0,0,0,1.30871839212879,0,0,0,0,0,0,0,0,0.927090575227633,0,0,1.04222092230393,0,0,0,0,0
544,0.744255398286,0,0,0,0,0,0,1.13400527668052,0,0,0.629709505513173,0.920524950815731,0,0.99318607518916,5.94836256951672,0,0,0,0,0,0,0,1.33557736660156,1.14694244497329,0,0,0,1.1904416477102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31915156494936,0,1.09488090063949,0,0,0,0,0,1.86567052542377,0,0,0,0,0.731583947922689,0,0,0,0,3.78743434764104,0,0,0,0,0,0,0,0,0,0,3.72271353851146,0,0,0,0.806505888689647,0,0,0,0,0,0,0,0,0,0.82454870545837,0,0.78648476246834,0,0.954557463519552,0,0,0,0,0,0,1.9547260254592,0,0,0,0,0,0,0,0,0,0,0,0.667253317753434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5440,0,6.00638545408052,1.18399749111202,0,0,11.871748388415,14.9914722002125,2.26801055336104,16.959396381772,1.588068222813,19.5209946709084,1.84104990163146,6.76549659919862,1.98637215037832,1.18967251390334,6.59203692755691,1.83978419210253,6.46525984114576,5.84055397343123,1.06220639710019,0,0,0,1.14694244497329,6.72661974772707,7.69293002480749,8.77538065882988,0,0,1.65315296360275,7.79397632307887,7.0794123877588,10.0196705132782,28.3573921717765,13.547905412777,6.27698407268647,0,1.76294742199682,4.01448070382818,3.21078267740403,1.30640260293699,12.8682077812695,3.47726940294876,1.07729008080266,5.27660625979745,1.15276275135871,9.85392810575541,7.41171190727435,0,7.95012990690051,0.689877039680456,0,13.0596936779664,5.8770205390192,14.6502711174929,16.6634268894151,13.8464308449606,7.31583947922689,1.48950284770296,21.5029016013475,30.5758346411395,18.1378818875637,0,4.39281239328133,24.0552743942425,27.2642902535915,0,27.4672546542484,2.19865732368555,13.452326136073,6.26057326583911,17.0808095332055,10.7846016281598,1.86135676925573,1.20213198397198,1.20763613532906,1.89305087014014,6.45204710951718,3.88342318923741,1.08402637963235,9.7570870957071,19.5409113077534,0,21.0164018468773,7.44246093734876,12.2529924387188,23.2003614783356,8.2454870545837,5.12993012551232,13.3702409619618,24.7194870879167,3.81822985407821,0,2.89634770001489,5.68298037448917,0,20.0447122602719,27.6036319852029,5.86417807637759,1.14835312087633,33.8035311326072,4.11482277903452,1.25889877022008,1.73765069967834,12.0756093066013,28.2324813956391,5.52987269454286,13.0741484760251,49.0769397048296,0.816902058083653,10.6760530840549,1.08396331776565,1.83590313242981,0,5.69968239549646,5.9400089632957,16.5507884694855,0,7.81889882248514,6.07833675778232,7.29554645612752,5.79112909247111,9.79444933293467,15.4207208257055,11.4616691651068,1.88400455633575
5442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731583947922689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07729008080266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789981813506122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5447,0,0,0,0,0,0,0,1.13400527668052,0,0,0,0.920524950815731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60214759669043,0,1.29899605384648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788603560328856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44817385000745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5449,0,0,0,0,1.23681601019869,0,0,0,0,0,0,1.84104990163146,0,0,2.37934502780669,0,0.919892096051267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18976180127898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654359196064395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5450,0,0,0,0,1.23681601019869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711700397216895,0,0,0,0,0,0,0,0,0,0,0,0.84065607387509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,0,1.2012770908161,1.18399749111202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.730069246678903,0,0,0,0,0,0,1.09899000354393,0,0,0,0,0,0,0,0,0,0,0,1.76294742199682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46427079776044,0.890936088675647,0,1.25998500238967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97570870957071,0,1.43406726718788,0,0,0,0,0,0,0.78648476246834,0,0,0,0,1.89432679149639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654359196064395,0.816902058083653,0,0,0.917951566214907,0,0,0,0.719599498673281,0,0,0,0,0,0,0,0,0
5463,0.744255398286,4.80510836326441,2.36799498222404,3.75451937265752,0,2.54394608323179,4.7700138818858,1.13400527668052,4.46299904783473,2.3821023342195,5.03767604410538,2.76157485244719,6.76549659919862,0,2.37934502780669,0.599276084323355,4.59946048025633,4.84894488085932,0,0,1.07039805293965,4.47100360871049,5.34230946640624,0,2.69064789909083,1.09899000354393,1.75507613176598,1.1904416477102,1.40053689917261,4.95945889080826,5.19598421538591,5.89951032313233,5.84480779941226,2.93352332811481,3.79341351557757,1.25539681453729,1.94197757177291,0,0,0,0,0.98986213702073,0,1.07729008080266,0,4.61105100543485,2.18976180127898,1.48234238145487,5.19440227195377,7.95012990690051,0.689877039680456,0,3.73134105084754,3.52621232341152,6.76166359268903,2.9756119445384,2.51753288090192,5.85267158338151,2.97900569540591,0.67196567504211,2.47912172765996,3.15441424131542,0,1.46427079776044,2.67280826602694,1.94744930382796,8.8198950167277,9.41734445288516,0,1.12102717800608,3.91285829114944,3.55850198608447,0,0.930678384627865,1.20213198397198,1.20763613532906,0.946525435070072,4.83903533213788,0,0,0.97570870957071,2.93113669616301,1.43406726718788,1.68131214775018,4.96164062489917,2.45059848774375,3.86672691305594,10.7191331709588,1.02598602510246,0.78648476246834,3.53135529827382,0,0,0,4.73581697874098,0,0.801788490410875,10.098889750684,5.86417807637759,0,2.89744552565204,3.29185822322762,0,5.21295209903502,4.39113065694594,3.00345546762119,0.789981813506122,3.01711118677502,3.27179598032198,0,1.33450663550687,0,1.83590313242981,1.30747373765361,1.42492059887411,2.54571812712673,7.9155944854061,2.7812717256829,1.95472470562129,8.10444901037643,10.4222092230393,2.31645163698844,0,3.67160019659654,0,3.7680091126715
5464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5465,0,0,0,0,0,0,1.36286110911023,0,0,0,0.629709505513173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784778704407097,0,0,0,0.711700397216895,0,0,0,0,0,0.806505888689647,0,0,0,1.95409113077534,0,0,0,0,0,0,0,0,0,0.954557463519552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734320039319308,0,0
