erv,SRX9690461_SRR13259899,SRX9690462_SRR13259900,SRX9690463_SRR13259901,SRX9690464_SRR13259902,SRX9690465_SRR13259903,SRX9690466_SRR13259904,SRX9690467_SRR13259905,SRX9690468_SRR13259906
774,0,0,0,0,0,0,0,0
775,0,0,0,0,0,0,0,0
776,0,0,0,1,0,0,0,0
777,0,0,0,1,0,0,0,0
778,0,0,0,0,0,0,0,0
780,0,0,0,0,0,0,0,0
781,0,0,0,0,0,0,0,0
782,0,0,0,0,0,0,0,0
786,2,0,2,2,5,0,1,0
787,1,0,3,2,1,2,3,0
788,0,0,0,0,3,0,0,0
789,0,0,0,0,0,0,0,0
790,0,0,0,0,0,1,0,0
791,0,0,0,0,0,0,0,0
792,0,0,0,0,0,0,0,0
794,0,0,0,0,0,0,0,0
795,0,0,0,0,0,0,0,0
796,0,0,0,0,0,0,0,0
797,0,0,0,0,0,0,0,0
800,0,0,0,0,0,0,0,0
801,0,0,0,1,2,0,0,0
803,0,0,0,0,0,1,0,0
805,0,0,0,0,0,0,0,0
806,0,0,0,0,0,0,0,0
812,0,0,0,0,0,0,0,0
813,2,0,0,0,3,1,9,3
814,12,1,43,17,36,13,36,14
817,0,0,1,0,1,1,0,0
824,0,0,0,0,0,0,0,0
826,0,0,0,0,0,0,0,0
827,0,0,0,1,0,0,0,0
829,0,0,0,0,0,0,0,0
830,0,0,0,0,0,3,0,0
831,0,0,0,0,0,0,0,0
833,0,0,0,0,0,0,0,0
836,0,0,0,0,0,0,0,0
838,41,23,25,25,6,18,34,24
843,0,0,0,2,0,0,0,0
844,0,1,0,0,0,0,2,0
845,0,0,0,0,0,0,0,0
846,0,0,0,0,0,0,0,0
848,0,0,0,0,0,0,0,0
849,0,0,0,0,0,0,0,0
850,0,0,0,0,0,0,0,0
851,0,0,0,0,0,0,0,0
852,0,2,1,0,0,0,0,0
856,0,0,0,0,0,0,0,0
857,2,5,4,2,7,4,2,4
858,0,0,0,0,0,0,0,0
859,0,0,0,0,0,0,0,0
860,0,0,0,0,0,0,0,0
862,0,0,0,0,0,0,0,0
863,1,0,0,0,0,0,0,0
864,0,0,0,0,0,1,0,0
865,0,0,0,0,0,0,0,0
867,0,0,0,0,0,0,0,0
868,0,0,0,0,0,0,0,0
869,4,2,1,4,5,1,1,4
871,0,0,0,0,0,0,0,0
872,0,0,0,0,0,0,0,0
874,0,0,1,0,0,0,0,0
875,0,0,0,0,0,0,0,0
876,0,0,0,4,0,4,0,4
877,0,0,0,0,0,0,0,0
879,0,1,0,1,1,0,0,0
882,12,16,11,3,22,10,4,3
884,0,0,0,0,0,0,0,0
886,0,0,0,0,1,0,0,0
889,0,0,0,0,1,0,0,0
890,0,0,0,0,0,0,0,0
894,0,0,0,0,0,0,0,0
897,0,0,0,0,0,0,0,0
901,0,0,0,0,0,0,1,0
902,0,0,0,0,0,0,0,0
906,3,0,0,5,0,2,2,0
909,29,12,65,29,42,29,74,16
911,1,5,1,0,1,0,0,0
912,0,1,14,8,3,2,7,0
914,0,0,0,0,0,0,0,0
915,0,1,0,0,0,0,0,0
916,0,0,0,0,0,0,0,0
917,0,0,0,0,0,0,0,0
918,0,0,0,0,0,0,0,0
920,0,0,0,0,0,0,0,0
921,1,0,1,1,1,0,2,1
923,0,0,0,0,0,0,0,0
925,0,3,0,1,0,1,1,3
926,0,0,0,0,0,0,0,0
927,1,0,0,0,0,0,0,1
928,0,0,0,0,0,1,0,0
930,1,1,2,3,2,0,3,2
934,0,0,0,0,0,0,1,0
935,0,0,0,0,0,0,0,0
936,2,2,3,0,1,2,0,2
937,1,0,8,0,0,0,2,5
938,0,0,3,1,0,0,1,3
939,0,0,0,0,1,0,0,0
940,0,0,0,0,0,0,0,0
941,0,0,0,0,0,0,0,0
942,14,0,103,12,27,14,74,18
943,0,1,15,1,0,0,3,2
944,67,126,2,271,9,112,12,517
947,13,25,5,25,6,32,18,15
948,0,0,0,0,1,1,0,2
950,0,0,0,0,0,0,0,0
957,0,0,0,0,0,0,0,0
958,0,0,0,0,0,0,0,0
960,0,0,0,0,0,0,0,0
962,0,0,3,0,1,0,0,0
965,0,0,1,0,0,0,0,0
967,0,0,0,0,1,0,0,0
971,0,0,0,0,0,0,0,0
973,0,0,0,0,0,0,0,0
975,0,0,0,0,1,0,0,0
976,0,0,0,0,0,0,0,0
977,0,0,0,2,1,0,0,0
978,0,0,0,1,0,0,0,0
980,0,0,0,0,1,0,1,0
982,0,0,0,0,0,0,0,0
983,0,0,0,0,0,0,0,0
985,0,0,0,0,0,0,3,1
987,0,0,0,0,0,0,0,0
988,0,0,0,0,0,0,0,0
989,0,0,0,0,0,0,0,0
990,0,0,0,0,0,0,0,0
991,1,0,0,0,0,0,0,0
992,2,2,9,6,4,5,9,2
994,0,0,0,0,0,0,0,0
995,0,0,0,0,0,0,0,0
996,0,0,0,0,0,0,0,0
997,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0
ERV18-1,0,0,0,0,0,0,0,0
ERV3-1,230,257,426,744,665,528,404,546
ERVFRD-1,0,0,0,0,2,1,1,0
ERVFRD-2,0,1,0,0,0,0,0,0
ERVH13q33.3,21,2,8,28,28,19,9,0
ERVH16q24.1,0,0,0,0,0,0,0,0
ERVH1q31.3,0,0,0,0,0,0,0,0
ERVH1q42.2,0,0,0,2,2,0,1,0
ERVH3q24,0,0,0,0,0,0,0,0
ERVH5q23.2,0,1,0,0,3,0,0,0
ERVHXq23,0,0,0,0,0,0,0,0
ERVK3-1,165,284,217,357,200,197,131,262
ERVMER61-1,0,0,0,0,0,0,0,0
ERVV-1,0,0,0,0,0,0,0,0
ERVV-2,0,0,0,0,0,0,0,0
ERVW-1-2013,0,0,0,0,0,0,0,0
ERVW-10,0,0,0,0,0,0,0,0
ERVW-13,0,0,0,0,0,0,0,0
ERVW-14,0,0,0,0,0,0,0,0
ERVW-15,0,0,0,0,0,0,0,0
ERVW-16,0,0,0,0,0,0,0,0
ERVW-17,0,0,2,0,1,1,0,0
ERVW-19,0,0,0,0,0,1,0,0
ERVW-2-2013,6,18,23,32,28,19,20,16
ERVW-20,0,0,0,0,0,0,0,0
ERVW-22,5,8,1,4,3,2,6,2
ERVW-23,0,0,0,0,0,0,0,0
ERVW-24,0,0,0,0,0,0,0,0
ERVW-25,0,0,0,0,0,0,0,0
ERVW-26,0,2,0,0,0,0,0,0
ERVW-27,0,0,0,0,1,0,0,0
ERVW-29,0,0,0,0,0,0,1,0
ERVW-3-2013,0,0,0,0,0,0,2,0
ERVW-8,1,3,1,0,1,0,3,0
ERVW-9,0,0,0,0,0,0,0,0
HERV-H19a,0,0,3,0,1,3,0,0
HERVE(HERV4-1),0,0,0,0,0,0,0,0
HERVER(HCML-ARV),1,0,5,1,3,1,0,0
HERVH,0,0,0,0,0,0,0,0
HERVK-26,0,0,0,0,0,0,0,0
HERVK-27,0,0,0,0,0,0,2,0
HERVK-29,4,10,8,12,8,10,0,6
HERVK30,0,0,0,0,0,0,0,0
HERVK31,0,0,0,0,0,0,0,0
HERVL(ERV-likeelement),0,0,0,0,0,0,0,0
K-10,17,117,13,101,66,46,15,25
K-11,1,0,0,0,1,1,0,1
K-12,0,1,2,1,5,1,1,0
K-13,4,3,2,1,4,6,2,1
K-14,0,0,0,0,1,0,0,0
K-15,0,4,0,1,5,1,0,2
K-19,0,3,0,0,0,0,0,1
K-20,0,1,1,1,0,0,0,1
K-21,8,7,59,7,6,2,10,7
K-22,3,2,0,1,0,0,2,0
K-26,0,0,0,0,0,0,0,0
K-28,0,0,0,0,0,0,0,0
K-29,0,0,0,0,0,0,0,0
K-31,0,0,0,0,0,0,0,0
K-32,0,0,0,0,0,0,0,0
K-34,0,0,0,0,0,0,0,0
K-35,0,0,0,0,0,0,0,0
K-36,0,3,0,0,1,0,2,1
K-38,0,0,0,2,0,0,0,1
K-41,1,0,0,0,0,0,0,0
K-42,0,1,0,0,1,0,0,0
K-44,0,0,0,0,0,0,0,0
K-46,18,5,29,13,20,12,20,11
K-47,0,0,0,0,0,0,0,0
K-48,0,0,0,0,0,0,0,0
K-49,0,0,0,0,0,4,0,0
K-51,0,0,0,0,0,0,0,0
K-57,0,0,0,0,1,0,0,0
K-60,0,0,0,0,0,0,0,0
K-62,0,0,0,0,0,0,0,0
K-63,0,0,0,0,0,0,0,0
K-64,0,0,0,0,0,0,0,0
K-66,0,0,0,0,0,0,0,0
K-68,0,0,0,0,1,0,2,0
K-69,0,0,0,0,0,0,0,0
K-7,1,10,2,8,5,3,1,2
K-75,1,0,1,1,0,0,1,0
K-77,0,0,0,1,0,0,0,0
K-78,1,0,0,1,0,1,0,1
K-8,2,0,1,1,0,1,0,0
K-81,0,0,0,0,0,0,0,0
K-83,0,0,0,0,0,0,0,1
K-9,0,2,3,3,1,0,0,0
W-102,0,0,0,2,0,0,0,0
W-103,0,0,0,0,0,0,0,0
W-104,1,0,0,0,0,0,0,0
W-106,0,0,0,0,0,0,0,0
W-108,0,0,0,0,0,0,0,1
W-109,0,0,0,0,0,0,0,0
W-11,0,0,0,1,0,0,0,0
W-110,0,0,0,0,0,0,0,0
W-113,0,0,0,0,0,0,0,0
W-114,0,0,0,0,0,0,0,0
W-115,0,0,0,0,0,0,0,0
W-116,0,0,0,0,0,0,0,0
W-117,0,0,0,0,0,0,0,0
W-118,0,0,0,0,0,0,0,0
W-12,0,0,0,0,0,0,0,0
W-122,0,0,0,0,0,0,0,0
W-123,0,0,0,0,0,0,0,0
W-125,0,0,0,0,0,0,0,0
W-126,0,0,0,0,0,0,0,0
W-127,0,0,0,0,1,0,0,0
W-129,1,2,0,0,0,0,0,0
W-13,0,0,0,0,2,0,1,0
W-130,0,0,0,0,0,0,0,0
W-131,0,0,0,0,0,0,0,0
W-132,0,0,0,0,0,0,0,0
W-134,17,8,6,4,5,2,7,1
W-135,0,0,0,0,0,0,0,0
W-137,0,0,0,0,0,0,0,0
W-138,0,0,0,0,0,0,0,0
W-14,0,0,0,0,0,0,3,0
W-141,1,1,0,3,1,2,0,0
W-142,0,0,0,0,0,0,0,0
W-145,0,0,0,0,0,0,0,0
W-146,0,0,0,0,0,0,0,0
W-148,0,0,0,0,0,0,0,0
W-149,0,0,2,11,0,2,0,0
W-15,0,0,0,0,0,0,0,0
W-151,0,0,0,0,0,0,0,0
W-16,0,0,0,0,0,0,0,0
W-17,7,5,24,42,35,28,23,42
W-18,0,0,0,0,0,0,0,0
W-19,0,0,0,0,0,0,0,0
W-20,0,0,0,0,0,0,0,0
W-23,0,0,0,0,0,0,0,0
W-25,0,0,0,0,0,0,0,0
W-26,0,0,0,0,0,0,0,0
W-27,0,0,0,0,0,0,0,1
W-28,0,0,0,0,0,0,0,0
W-30,0,0,0,0,0,0,0,0
W-31,4,0,0,1,0,0,0,0
W-33,0,0,0,0,0,0,0,0
W-34,0,0,0,0,0,0,0,0
W-35,0,0,0,0,0,0,0,0
W-38,0,0,0,0,0,0,0,0
W-39,0,0,0,0,0,0,0,0
W-4,1,2,1,10,5,0,2,1
W-40,0,0,0,0,0,0,0,0
W-42,0,0,0,0,0,0,0,0
W-43,0,0,0,0,0,0,0,0
W-44,0,0,0,0,0,0,2,0
W-45,0,0,0,0,1,0,0,0
W-47,0,0,0,0,0,0,0,0
W-49,0,0,0,0,0,0,0,0
W-5,0,0,0,0,0,0,0,0
W-50,0,0,0,0,0,0,0,0
W-51,0,0,0,0,0,0,0,0
W-52,0,0,0,0,0,0,0,0
W-53,0,0,0,0,0,0,0,0
W-55,0,0,0,0,0,0,0,0
W-56,0,1,0,5,0,1,0,0
W-61,0,0,0,0,0,0,0,0
W-62,0,0,0,0,0,0,0,0
W-63,0,0,0,0,0,0,0,0
W-64,0,0,0,0,0,0,0,0
W-66,0,0,0,0,0,0,0,0
W-68,0,0,0,0,0,0,0,0
W-7,0,0,0,0,0,0,0,0
W-70,0,0,0,0,0,0,0,0
W-71,0,0,0,0,0,0,0,0
W-73,0,0,0,5,3,0,0,2
W-74,0,0,0,0,0,0,0,0
W-76,0,0,0,0,0,0,0,0
W-77,0,0,0,0,0,0,0,0
W-78,0,0,0,0,0,0,0,0
W-79,0,0,0,0,0,0,0,0
W-8,15,5,36,8,28,16,16,6
W-82,0,0,0,0,0,0,0,0
W-83,0,0,0,0,0,0,0,0
W-84,0,0,0,0,0,0,0,0
W-86,0,0,0,0,0,0,0,0
W-87,0,0,0,0,0,0,0,0
W-9,0,0,0,0,0,2,0,0
W-90,0,0,0,0,0,0,0,0
W-92,0,0,0,0,2,0,0,0
W-93,0,0,0,0,0,0,0,0
W-96,0,0,0,0,0,0,0,0
W-97,0,0,0,0,0,0,0,0
W-98,0,0,0,0,0,0,0,0
